manifest	status	entry_path	sha256	source_branch	source_path	blob_sha1	commit	byte_identical
80	VERIFIED_PRESENT	patch_package/APPLICATION_GUIDE.md	d06eb1a20a522f86c0f4fadcff383461ee9badaacc1dd8503158cc614926da29	conflict_100826_1941	handoff/patch_package/APPLICATION_GUIDE.md	1832954f20e5d4ad994864470855be62e797400e	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/CHECKSUMS.sha256	a6ebe5050c72b5bd2b58588541ebe67b6350ca4e86b6691b08c75744e6dabb64	conflict_100826_2113	handoff/patch_package/CHECKSUMS.sha256	d7ce2301607fc255a843a5524a1569ad86d04aa1	b9d27229a86d	YES
80	VERIFIED_PRESENT	patch_package/MANIFEST.json	d918ec2b6c8f3ce471066b03c79f92dbca3bd56ffef22fb5ec8d7bd5b0c47ada	conflict_100826_2113	handoff/patch_package/MANIFEST.json	a0a2554ab768ece4febb43ce368a94264311a4a8	b9d27229a86d	YES
80	VERIFIED_PRESENT	patch_package/PROVENANCE_SUMMARY.md	3b85677aa11c2387bd0e37690cfb7dc560dfd1ea67fcce544a7de50b65130386	conflict_100826_1941	handoff/patch_package/PROVENANCE_SUMMARY.md	69842c408d51790f44ccaf782dd24c71835d7541	9a752aec36c4	YES
80	NOT_FOUND	patch_package/evidence/A_prime/RG-001_transport_validation_a_prime.regenerated.log	0d7e04706eda9a2387c42c9ecef66024dfe8158151a42b7339b9a0297af0a055	-	-	-	-	NO
80	NOT_FOUND	patch_package/evidence/A_prime/RG-006_gate_A.regenerated.log	6a8156012bfe1929f368206d451eda8edd51c8d30bfb15772d1c58e8346142ed	-	-	-	-	NO
80	VERIFIED_PRESENT	patch_package/evidence/B_prime/DRAFT_approve-web-ui_rationale.md	004c9fd29b12c00e8122e2eefa4172d37f645ac553fe90c465481bb713cf92a0	conflict_100826_1941	handoff/patch_package/evidence/B_prime/DRAFT_approve-web-ui_rationale.md	013e04caa681d6a4c4e72dd6692fc90cbca6ba9e	9a752aec36c4	YES
80	NOT_FOUND	patch_package/evidence/B_prime/RG-003_transport_validation_b_prime.regenerated.log	470e246b3f10a5537d68c888b737853605beb02858ccb408e641d9040678b7a3	-	-	-	-	NO
80	NOT_FOUND	patch_package/evidence/C_prime/RG-002_transport_validation_c_prime.regenerated.log	258b7d6a19f0cab0bca5c29e86f5c5b554fe3c84988af9af4afdb3f89d2ac656	-	-	-	-	NO
80	VERIFIED_PRESENT	patch_package/evidence/C_prime/_exits.txt	f40513110866d9e416fb8982bf3ba695aa17b340b06f695d8c9ee467d9b67c54	conflict_100826_1941	handoff/patch_package/evidence/C_prime/_exits.txt	8d5ed88a6b73b9bd15cd8f9750872d7e8ec4c089	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/evidence/C_prime/_meta.txt	e79a37290c944cdb669f2ca0ba895bfe071e68bd5826e8be43701d1770601edf	conflict_100826_1941	handoff/patch_package/evidence/C_prime/_meta.txt	d8acae60cff68fb8c10649fd38f493472a8bccd9	9a752aec36c4	YES
80	NOT_FOUND	patch_package/evidence/phase4c_prep/RG-004_transport_validation_phase4c_prep.regenerated.log	a8a26d74cd9b8955d187d6005240cb5feab9ceb09f88780f61fc99ffb230d000	-	-	-	-	NO
80	NOT_FOUND	patch_package/evidence/rule12_provenance/RG-005_transport_validation_rule12_provenance.regenerated.log	e6b67e4fc7dab732469237eca68078f841707ce4e3f50620c994554db6dd6e15	-	-	-	-	NO
80	VERIFIED_PRESENT	patch_package/patches/A-prime-session063-traceability.patch	dbb5abd618668354731a0e23ccc14ca00f875cb65e13678a73eb05d6d21a3ca9	conflict_100826_1941	handoff/patch_package/patches/A-prime-session063-traceability.patch	117cbe4d2f71615a375da2a1e793cb49bf118b02	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/patches/B-prime-provider-signout.patch	dfbf9e18b643004316cdcfe4db2c7175ace9c7506c57a2915932af0437742093	conflict_100826_1941	handoff/patch_package/patches/B-prime-provider-signout.patch	3300a77063d711a2e4dac4cc6da082862c1afbaf	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/patches/C-prime-lockfile-reproducibility.patch	1dfbfb13c932b240a8caaa8aa82a7691f700b1ab567e055c43dbed1b881b6e31	conflict_100826_1941	handoff/patch_package/patches/C-prime-lockfile-reproducibility.patch	cb44ecd4e225520089edbd9da0d6166e43e28b9a	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/patches/phase4c-nonschema-prep.patch	528b9bac839473859a0c91ac874bfc3c6346a959023d65f147a6ce317530ad1d	conflict_100826_1941	handoff/patch_package/patches/phase4c-nonschema-prep.patch	431ee1857c400a54cd4e08e80c17225bbe3262ab	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/patches/rule12-provenance-docs.patch	fca9c42183636ffa9d3d02057f998a31cead3ed37b838a058f1cdadce4a3b120	conflict_100826_1941	handoff/patch_package/patches/rule12-provenance-docs.patch	6d52132b8734220ba68f024b71c58beed19191a9	9a752aec36c4	YES
80	VERIFIED_PRESENT	patch_package/validate_patch.sh	a0dc19ddbec560b8213ac5d61f0a8cbda427e056c69cb2d5485ef4e50f9bda55	conflict_100826_1941	handoff/patch_package/validate_patch.sh	7e0d856627a994b27ae4062f57e76612a1e40eb9	9a752aec36c4	YES
80	VERIFIED_PRESENT	publication_drafts/DRAFT_A_prime.md	37e928abe4699b98505de1bf181c55858715a848253ad2a0c3a20ca135b8f665	conflict_100826_1941	handoff/publication_drafts/DRAFT_A_prime.md	f67a3febf690b246a72b8e86ca3bdc1c9d00aa5e	9a752aec36c4	YES
80	VERIFIED_PRESENT	publication_drafts/DRAFT_B_prime.md	8a652ef7d9f0c8c6a8c801c72d707bae4a66fcce7da2d8967ae88557d7a1a322	conflict_100826_1941	handoff/publication_drafts/DRAFT_B_prime.md	f59af2dd6c977e131f7e18667b85361ad3adeef3	9a752aec36c4	YES
80	VERIFIED_PRESENT	publication_drafts/DRAFT_C_prime.md	62bafe1d49b6e655b77a38591848146b0e2fa5955ef0d1617debd1cea6c442f1	conflict_100826_1941	handoff/publication_drafts/DRAFT_C_prime.md	8ff369b0848191cbf3e4e0b61cfd28fc8296561d	9a752aec36c4	YES
80	VERIFIED_PRESENT	test_reports/iteration_1.json	e778d5f067cf8de90f7f9a51c37113777a036a87e6ac27cde882e2361af24a44	conflict_100826_1941	handoff/test_reports/iteration_1.json	df32295b615007e50a3f39180dc061fd01fbc6cc	9a752aec36c4	YES
80	VERIFIED_PRESENT	test_reports/iteration_2.json	2808a7ea44333fdf7b24b3cbc48000282bfc640e082bc90a42c049f424568db6	conflict_100826_1941	handoff/test_reports/iteration_2.json	e1f2b30c07790b72dbbc5654b9a3077721dedde7	9a752aec36c4	YES
80	VERIFIED_PRESENT	test_reports/iteration_3.json	4270cc08ad240644bf8818367f018ec4a11a2e19fd48708be2965f55716f0336	conflict_100826_1941	handoff/test_reports/iteration_3.json	b7b817183a4c68102862de508b5d61014622bbdd	9a752aec36c4	YES
80	VERIFIED_PRESENT	test_reports/iteration_4.json	317a63441805d0f62fde1674e0834e4b7de01e7a59b53cde450d2c0b21f59a86	conflict_100826_1941	handoff/test_reports/iteration_4.json	606a933d63c74c8d3e85d9b6c3edffa0ae05dcf0	9a752aec36c4	YES
